"(3, 3, 'w', 0)",-0.8265475076348145
"(2, 3, 'n', 1)",-0.832455
"(3, 3, 'n', 0)",-0.72648225
"(1, 1, 'w', 0)",-0.657
"(4, 1, 'n', 1)",-0.5549999999999999
"(0, 2, 'e', 0)",-0.69406097625
"(1, 0, 'e', 1)",-1.027005
"(3, 3, 's', 0)",-0.6682125
"(0, 0, 'n', 1)",-0.9999999999999996
"(3, 2, 'w', 0)",-0.6977808856163328
"(1, 1, 's', 0)",-0.5790109762499999
"(0, 2, 'w', 1)",-0.657
"(1, 0, 'n', 0)",-0.51
"(1, 0, 'w', 0)",-0.36762859709250006
"(3, 2, 'n', 0)",-0.657
"(0, 3, 'e', 0)",-0.595416002628484
"(1, 2, 'e', 1)",-0.8251199999999999
"(1, 2, 'n', 1)",-0.9414918749999999
"(3, 2, 's', 0)",-0.6078749999999999
"(0, 2, 's', 1)",-0.564574275
"(3, 0, 'n', 1)",-0.657
"(1, 2, 'e', 0)",-0.755332369484474
"(1, 0, 's', 0)",-0.558698780625
"(3, 4, 'e', 1)",-0.8090999999999999
"(2, 4, 'n', 0)",-0.4918866562500001
"(2, 3, 's', 1)",-0.8036999999999999
"(2, 2, 'e', 1)",-0.8631211955478615
"(4, 0, 'e', 0)",-0.3
"(2, 1, 'n', 1)",-0.9947752499999998
"(4, 4, 'w', 1)",-0.8363999999999999
"(4, 1, 'w', 1)",-0.657
"(3, 4, 's', 0)",-0.3
"(4, 3, 'n', 1)",-0.61422
"(0, 4, 's', 1)",0.0
"(2, 3, 'w', 1)",-0.702
"(3, 0, 's', 1)",-0.657
"(1, 3, 'n', 1)",-0.6027
"(4, 1, 'e', 0)",-0.3
"(4, 1, 's', 1)",-0.7334999999999999
"(4, 4, 's', 1)",-0.7599
"(3, 0, 's', 0)",-0.5549999999999999
"(3, 4, 'w', 0)",-0.5549999999999999
"(0, 4, 'w', 1)",9.516516580125
"(0, 4, 'e', 0)",-0.8837817
"(1, 3, 'e', 1)",-0.4420800000000001
"(3, 1, 'e', 0)",-0.51
"(3, 4, 'n', 0)",-0.345
"(2, 0, 'n', 1)",-0.8319300000000001
"(2, 0, 'e', 1)",-0.9187499999999997
"(3, 0, 'w', 1)",-0.8042624999999999
"(0, 0, 'w', 0)",-0.46781474850000004
"(4, 2, 'n', 1)",-0.5549999999999999
"(1, 2, 'w', 1)",-0.8678999999999999
"(4, 3, 's', 1)",-0.58357905
"(2, 2, 'n', 0)",-0.804152169882975
"(3, 0, 'e', 0)",-0.3
"(2, 1, 's', 1)",-0.9177879093742356
"(4, 0, 'n', 0)",-0.3
"(2, 4, 'e', 0)",-0.3
"(0, 0, 's', 0)",-0.6366719137499999
"(4, 3, 'e', 0)",-0.7599
"(1, 2, 's', 1)",-0.7334999999999999
"(4, 3, 'w', 1)",-0.7372671004736328
