"(0, 0, 'e', 1)",-1.0400302499999998
"(2, 0, 'w', 1)",-0.8090999999999999
"(3, 0, 'e', 1)",-0.7334999999999999
"(4, 0, 'n', 1)",-0.51
"(0, 3, 'n', 1)",-0.5549999999999999
"(2, 1, 'e', 0)",-0.3
"(4, 3, 'e', 1)",-0.3
"(0, 1, 'w', 1)",-0.8319300000000001
"(2, 4, 'w', 0)",-0.7865781749999999
"(1, 4, 's', 1)",-0.3
"(1, 1, 'e', 0)",-0.3
"(3, 1, 'n', 1)",-0.7717499999999999
"(0, 1, 's', 1)",-0.9200324999999999
"(3, 3, 'w', 1)",-0.6085499999999999
"(2, 4, 's', 0)",-0.3
"(1, 1, 'w', 1)",-0.8245349999999999
"(1, 4, 'w', 1)",-0.3
"(0, 2, 'n', 1)",-0.7985249999999999
"(0, 2, 'e', 1)",-0.6179999999999999
"(1, 0, 'e', 0)",-0.3
"(3, 2, 'e', 1)",-0.3
"(3, 3, 's', 1)",-0.5366646293813215
"(0, 0, 'n', 0)",3.489975
"(1, 1, 's', 1)",-0.7334999999999999
"(4, 0, 's', 0)",-0.51
"(1, 0, 'n', 1)",-0.8319300000000001
"(2, 2, 's', 0)",-0.541077
"(3, 2, 'n', 1)",-0.5932499999999999
"(4, 0, 'w', 0)",-0.5549999999999999
"(0, 3, 'w', 1)",-0.3
"(4, 1, 's', 0)",-0.3
"(2, 2, 'w', 0)",-0.53332487625
"(0, 1, 'n', 0)",-0.3
"(2, 3, 's', 0)",-0.5549999999999999
"(4, 0, 'e', 1)",-0.51
"(0, 3, 's', 1)",1.2938099999999995
"(4, 4, 'n', 1)",-0.3923452551843751
"(4, 1, 'w', 0)",-0.5549999999999999
"(2, 3, 'w', 0)",-0.60975022486875
"(0, 4, 'n', 1)",3.5549999999999997
"(2, 3, 'e', 1)",-0.585307955046546
"(1, 3, 'n', 0)",-0.8248892990217187
"(1, 4, 'n', 0)",-0.8951419143707812
"(3, 1, 'w', 0)",-0.3
"(3, 1, 'n', 0)",-0.3
"(1, 3, 'w', 0)",-0.6950010493874998
"(4, 2, 's', 0)",-0.5549999999999999
"(0, 4, 'e', 1)",3.276659999999999
"(3, 1, 'e', 1)",-0.5549999999999999
"(2, 0, 's', 0)",-0.345
"(3, 4, 'n', 1)",-0.602572605263475
"(3, 1, 's', 0)",-0.51
"(2, 0, 'n', 0)",-0.3
"(3, 0, 'w', 0)",-0.3
"(1, 3, 's', 0)",-0.7937999999999998
"(4, 2, 'w', 0)",-0.345
"(0, 0, 'w', 1)",-0.9423519899999997
"(4, 2, 'n', 0)",-0.3
"(0, 0, 'e', 0)",3.5235
"(1, 2, 'w', 0)",-0.8985332380265624
"(4, 3, 's', 0)",0.08759999999999987
"(2, 0, 'w', 0)",-0.3
"(0, 3, 'n', 0)",-0.7097625
"(2, 1, 's', 0)",-0.345
"(2, 4, 'e', 1)",-0.6665878547947611
"(2, 1, 'e', 1)",-0.7334999999999999
"(0, 0, 's', 1)",-0.98403
"(4, 2, 'e', 1)",-0.3
"(1, 2, 's', 0)",-0.71850022486875
"(4, 3, 'w', 0)",-0.37649999999999995
"(0, 1, 'e', 0)",-0.3
"(2, 1, 'w', 0)",-0.51
"(1, 1, 'n', 0)",-0.3
"(1, 4, 'e', 0)",-0.7717499999999999
"(3, 3, 'w', 0)",-0.70875
"(2, 3, 'n', 1)",-0.6179999999999999
"(3, 3, 'n', 0)",-0.7099724999999999
"(1, 1, 'w', 0)",-0.3
"(4, 1, 'n', 1)",-0.3
"(0, 2, 'e', 0)",-0.7943931736875001
"(1, 0, 'e', 1)",-0.9225975
"(3, 3, 's', 0)",-0.621
"(0, 0, 'n', 1)",-0.9423519899999997
"(3, 2, 'w', 0)",-0.3385623150000001
"(1, 1, 's', 0)",-0.5549999999999999
"(0, 2, 'w', 1)",-0.7599
"(1, 0, 'n', 0)",-0.3
"(1, 0, 'w', 0)",0.22852499999999998
"(3, 2, 'n', 0)",-0.3
"(0, 3, 'e', 0)",-0.8572934999999999
"(1, 2, 'e', 1)",-0.7334999999999999
"(1, 2, 'n', 1)",-0.702
"(3, 2, 's', 0)",-0.3
"(0, 2, 's', 1)",-0.51327
"(3, 0, 'n', 1)",-0.657
"(1, 2, 'e', 0)",-0.7126790469375
"(1, 0, 's', 0)",0.0
"(3, 4, 'e', 1)",-0.5549999999999999
"(2, 4, 'n', 0)",-0.5549999999999999
"(2, 3, 's', 1)",-0.702
"(2, 2, 'e', 1)",-0.5783913930653437
"(4, 0, 'e', 0)",-0.51
"(2, 1, 'n', 1)",-0.78705
"(4, 4, 'w', 1)",-0.5549999999999999
"(4, 1, 'w', 1)",-0.5687292413765626
"(3, 4, 's', 0)",0.0
"(4, 3, 'n', 1)",-0.339751875
"(0, 4, 's', 1)",0.0
"(2, 3, 'w', 1)",-0.5549999999999999
"(3, 0, 's', 1)",-0.7334999999999999
"(1, 3, 'n', 1)",-0.5932499999999999
"(4, 1, 'e', 0)",-0.51
"(4, 1, 's', 1)",-0.51
"(4, 4, 's', 1)",-0.51
"(3, 0, 's', 0)",-0.5549999999999999
"(3, 4, 'w', 0)",-0.3
"(0, 4, 'w', 1)",0.0
"(0, 4, 'e', 0)",-0.78705
"(1, 3, 'e', 1)",-0.5549999999999999
"(3, 1, 'e', 0)",-0.56175
"(3, 4, 'n', 0)",-1.0316444999999999
"(2, 0, 'n', 1)",-0.7599
"(2, 0, 'e', 1)",-0.8746499999999999
"(3, 0, 'w', 1)",-0.7649999999999999
"(0, 0, 'w', 0)",0.0
"(4, 2, 'n', 1)",-0.3
"(1, 2, 'w', 1)",-0.51
"(4, 3, 's', 1)",0.0
"(2, 2, 'n', 0)",-0.51
"(3, 0, 'e', 0)",-0.3
"(2, 1, 's', 1)",-0.6179999999999999
"(4, 0, 'n', 0)",-0.3
"(2, 4, 'e', 0)",-0.3
"(0, 0, 's', 0)",0.0
"(4, 3, 'e', 0)",-0.51
"(1, 2, 's', 1)",-0.702
"(4, 3, 'w', 1)",-0.4156229014145987
