"(0, 3, 'n', 0)",1.4267249999999998
"(2, 1, 's', 0)",0.23999999999999994
"(2, 4, 'e', 1)",-0.3
"(2, 1, 'e', 1)",-0.7334999999999999
"(0, 0, 's', 1)",-0.8899499999999999
"(4, 2, 'e', 1)",-0.51
"(1, 2, 's', 0)",0.0
"(4, 3, 'w', 0)",-0.5549999999999999
"(0, 1, 'e', 0)",-0.3
"(2, 1, 'w', 0)",0.0
"(1, 1, 'n', 0)",0.0
"(1, 4, 'e', 0)",-0.3
"(3, 3, 'w', 0)",-0.51
"(2, 3, 'n', 1)",-0.5932499999999999
"(3, 3, 'n', 0)",-0.3
"(1, 1, 'w', 0)",0.0
"(4, 1, 'n', 1)",-0.9187499999999997
"(0, 2, 'e', 0)",-0.264
"(1, 0, 'e', 1)",-0.7649999999999999
"(3, 3, 's', 0)",-0.51
"(0, 0, 'n', 1)",-0.7599
"(3, 2, 'w', 0)",-0.3
"(1, 1, 's', 0)",0.0
"(0, 2, 'w', 1)",-0.657
"(1, 0, 'n', 0)",-0.3
"(1, 0, 'w', 0)",-0.3
"(3, 2, 'n', 0)",-0.51
"(0, 3, 'e', 0)",-0.3
"(1, 2, 'e', 1)",-0.7727625
"(1, 2, 'n', 1)",-0.7774874999999999
"(3, 2, 's', 0)",0.0
"(0, 2, 's', 1)",-0.6839999999999999
"(3, 0, 'n', 1)",-0.657
"(1, 2, 'e', 0)",-0.13200000000000003
"(1, 0, 's', 0)",0.0
"(3, 4, 'e', 1)",-0.3
"(2, 4, 'n', 0)",-0.3
"(2, 3, 's', 1)",-0.51
"(2, 2, 'e', 1)",-0.693225
"(4, 0, 'e', 0)",-0.7599
"(2, 1, 'n', 1)",-0.5549999999999999
"(4, 4, 'w', 1)",-0.667609581
"(4, 1, 'w', 1)",-0.56175
"(3, 4, 's', 0)",0.0
"(4, 3, 'n', 1)",-0.702
"(0, 4, 's', 1)",0.0
"(2, 3, 'w', 1)",-0.580322037435765
"(3, 0, 's', 1)",-0.678740985
"(1, 3, 'n', 1)",-0.3
"(4, 1, 'e', 0)",-0.51
"(4, 1, 's', 1)",-0.7749680623019999
"(4, 4, 's', 1)",-0.51
"(3, 0, 's', 0)",-0.5549999999999999
"(3, 4, 'w', 0)",-0.51
"(0, 4, 'w', 1)",0.0
"(0, 4, 'e', 0)",-0.3
"(1, 3, 'e', 1)",-0.6929594136570689
"(3, 1, 'e', 0)",-0.3
"(3, 4, 'n', 0)",-0.3
"(2, 0, 'n', 1)",-0.657
"(2, 0, 'e', 1)",-0.7717499999999999
"(3, 0, 'w', 1)",-0.7402499999999999
"(0, 0, 'w', 0)",0.0
"(4, 2, 'n', 1)",-0.702
"(1, 2, 'w', 1)",-0.6179999999999999
"(4, 3, 's', 1)",-0.7870499999999998
"(2, 2, 'n', 0)",2.2559999999999993
"(3, 0, 'e', 0)",-0.7649999999999999
"(2, 1, 's', 1)",-0.7823249999999999
"(4, 0, 'n', 0)",-0.7599
"(2, 4, 'e', 0)",-0.3
"(0, 0, 's', 0)",0.0
"(4, 3, 'e', 0)",-0.8319300000000001
"(1, 2, 's', 1)",-0.5549999999999999
"(4, 3, 'w', 1)",-0.7886605622390355
